meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X35,0.006012885,0.006014269,0.006015417,0.006016375,0.006017112,0.006017698,0.006018159,0.006018519,0.006018803,0.006019022,0.006019193,0.006019326,0.00601943,0.006019509,0.006019571,0.006019619,0.006019655,0.006019711,0.006019726,0.006019738,0.006019748,0.006019755,0.006019761,0.006019766,0.141781599,0.141947162,0.142101814,0.142246275,0.142381216,0.142507264,0.142625006,0.142734989,0.142837724,0.142933689,4.439595395,4.469062641,4.32833421,4.473049536,4.32881131
X37,4.396613598,4.35054493,4.072253227,3.876147509,3.760201693,3.690225124,3.648788214,3.622903585,3.60567379,3.593475103,3.584937811,3.579278231,3.575906515,3.573540688,3.57257843,3.574313164,3.579008579,3.59367013,3.61600709,3.64433074,3.679528952,3.74988389,5.610041618,5.890739918,124.1289098,121.3180721,120.7026337,120.6174677,120.6603825,120.7342336,120.8155572,120.8986855,120.9822498,121.0659194,3773.643618,3849.050646,3801.476076,4007.333243,3954.652782
X41,3.32407403,3.656482697,3.673330069,3.511388779,3.315968752,3.036729813,2.985156775,2.990989923,2.998911619,3.022647381,3.040012598,2.977298975,2.551165819,2.261195183,2.17529583,2.104259729,2.03964901,1.975536227,1.9053334,1.820325136,1.716002584,1.594491243,1.501776576,1.444425106,45.73392698,45.47678003,45.36961115,45.32012864,45.29283414,45.27407387,45.25859614,45.24438098,45.23065144,45.21710868,1399.874481,1386.328481,1329.323414,1360.939909,1304.753828
X42,4.423271179,3.775152206,3.305859089,2.959402323,2.699031115,2.500018835,2.345720291,2.224632263,2.128633499,2.051867247,1.990083933,1.940600872,1.917017102,4.811788082,6.520910263,7.584164143,8.121144295,8.348441124,7.338495255,8.078971863,8.340285301,8.3777771,8.481759071,8.51224041,47.72919132,43.14023146,41.50169573,40.95171411,40.80335272,40.80316846,40.85765389,40.93230963,41.01440716,41.09925033,1301.867658,1373.20401,1408.007416,1536.677983,1566.208034
X43,-0.313684255,0.094981849,0.327386498,0.406159222,0.441453159,0.416959018,0.381047338,0.402620792,0.443589896,0.451187968,0.451354444,0.470306635,0.517100036,0.559500933,0.576015413,0.59134686,0.614454806,0.637672246,0.645627499,0.637738526,0.626188755,0.621002555,0.618390858,0.617239714,15.45397227,16.68741477,15.8356783,16.42383302,16.017691,16.29814669,16.10448193,16.23821442,16.14586732,16.20963632,501.2596502,501.6912478,485.5076548,501.6912433,485.5076548
X44,0.187189385,0.68780303,1.146566153,1.512891293,1.790514112,1.998546004,2.150572777,2.257606506,2.332028389,2.376206875,2.419287682,2.426774025,2.430640697,2.565370798,2.759586811,2.895916939,2.98038578,2.927882195,2.970508814,3.333189011,7.940943241,6.031974792,7.221074581,8.738233566,54.24705324,52.13377374,50.95614211,50.2999032,49.93421201,49.73042945,49.61687097,49.55359016,49.51832673,49.49867607,1544.472915,1533.69224,1484.218297,1533.69224,1484.218297
X47,-0.588164926,-0.524967015,-0.382972479,-0.193664968,-0.025634332,0.119653434,0.236993685,0.329742372,0.400108486,0.451326311,0.48791191,0.515735328,0.539340496,0.557997704,0.569398522,0.574468791,0.575758398,0.575306833,0.57451874,0.574947417,0.575855374,0.576505959,0.535938859,0.275243938,87.2508022,133.7697346,175.4815011,212.8978395,246.4760116,276.6246021,303.7087008,328.0545322,349.9535937,369.6663513,12624.81651,17678.38583,18464.27895,20370.49151,20959.12717
X50,6.888895512,6.108853817,5.659187794,5.263689518,4.974363804,4.726249695,4.524029255,4.354364395,4.217756748,4.119785309,4.063247681,4.042036057,4.036406994,4.040356159,4.079232693,4.182421207,4.452889442,5.165574074,6.605482101,6.89317894,5.855597496,6.087789536,6.351699829,6.164188862,173.1333944,161.5512284,156.8876718,155.0661712,154.4121425,154.237693,154.260247,154.363727,154.5004501,154.650829,4857.532937,4977.374399,4963.121762,5279.74391,5255.737418
X51,22.64601135,23.3522377,22.89645004,22.09343719,21.45182037,20.58662796,19.80360985,19.35604095,19.1460495,19.10156441,19.51692581,19.53051186,19.55539131,19.60609436,19.65940857,19.7057209,19.7491684,19.78412819,19.81574059,19.84193039,19.86271667,19.8824482,19.91204262,19.92950439,348.8167408,317.9573465,317.9573465,317.9573465,317.9573465,317.9573465,317.9573465,317.9573465,317.9573465,317.9573465,9887.537136,9856.677742,9538.720395,9856.677742,9538.720395
X55,16.89236832,15.31397247,14.14225578,13.26357746,12.57625389,12.02578926,11.57950211,11.21493721,10.92274475,17.87606239,18.3239193,18.37966347,18.39886475,18.40766907,18.41182709,18.41682434,18.42150497,18.42500305,18.42641449,18.4299202,18.43370438,18.43330002,18.43465996,18.43396378,315.6809712,312.0786379,311.5280853,311.588658,311.7716099,311.9790685,312.1914345,312.4047833,312.618329,312.831914,9743.484051,9942.782586,9817.48698,10346.69051,10208.36561
X59,1.093212724,1.432333827,1.510176063,1.506168485,1.499422073,1.494951487,1.493151426,1.499594092,1.835541248,2.066869736,2.134455919,2.125757456,2.048436165,1.978911281,1.819229007,1.703944683,1.620006084,1.553555012,1.519975305,1.508449078,1.50246191,1.49611187,1.49399972,-6.158798695,85.61648364,64.57251068,71.18439194,69.16899938,69.84489428,69.68123912,69.77948252,69.79602638,69.8380565,69.87213615,2184.987716,2207.307845,2169.016995,2275.327278,2234.842254
X61,0.682515979,0.859390557,0.908109963,0.92637068,0.960405767,1.067543387,1.315187335,1.580206871,1.738256693,1.833031416,1.911565065,1.975366116,2.02739501,2.069156408,2.106080532,2.144485712,2.180932522,2.22507143,2.32344532,-0.36547175,-0.018144412,0.119301818,-0.137744516,-0.006684746,64.83455182,64.23485713,63.72275163,63.28544236,62.91200487,62.59311028,62.32079225,62.08824799,61.88966828,61.72009239,1910.489145,1882.796653,1821.860681,1882.58777,1821.859119
X62,-0.19349879,-0.240726233,-0.328955054,-0.584052444,-0.934509456,-0.988241076,-0.651239574,-0.450921983,-0.390457332,-0.369131297,-0.359566003,-0.343687028,-0.309927046,-0.089892775,0.084346101,0.191493228,0.268344283,0.327279359,0.354552567,0.393948495,0.457960278,0.421624213,0.218304589,-0.076646626,16.96904267,22.00176978,19.2748836,20.83942017,20.03060275,20.53435915,20.3122019,20.49150826,20.4487868,20.52885693,640.6002461,677.5979041,688.9942514,746.3235488,755.5029399
X67,0.420463979,0.410027921,0.383871943,0.359866321,0.326439202,0.283119887,0.240623027,0.224968016,0.550341189,2.119481087,2.397258282,2.217168331,2.071433783,2.172043324,2.281651974,2.356405973,2.365943432,2.022483349,0.989600718,0.634840131,0.642648816,0.61439532,0.583319664,0.556962013,17.47728998,16.61192325,16.40428853,16.33659667,16.29867985,16.26709815,16.23686433,16.20691731,16.1770313,16.14715828,496.3542937,466.3015429,423.9289509,409.818289,369.2677375
X68,1.480081439,1.518792391,1.560441494,1.606421351,1.654230237,1.703150511,1.752402186,1.802698016,1.852333546,1.898609519,1.940084219,1.979126573,2.022810459,2.080128431,2.152598619,2.239626408,2.339006186,2.445586681,2.559093237,2.679243803,2.799690962,2.920689106,3.039259434,3.155534029,85.54063754,93.20800012,94.37313649,94.43972681,94.32071862,94.17035372,94.01469112,93.85813348,93.70142462,93.54469021,2859.403182,2720.105109,2488.943049,2423.710526,2202.109582
X70,-1.628544927,-3.489610434,-5.306873798,-7.000331402,-8.582296371,-9.965542793,-11.08900452,-11.94596577,-12.57341385,-13.023633,-13.34464931,-13.57418537,-13.74055862,-13.86523628,-13.9654398,-14.0489521,-14.11879635,-14.17736721,-14.22625542,-14.2661047,-14.29896164,-14.32576561,-14.34769821,-14.36581707,11.78280364,11.03171956,10.69612175,10.53576167,10.44931079,10.39403226,10.35190115,10.31531516,10.28106791,10.24780706,313.7620958,280.3408035,241.5222019,218.8050804,181.9715021
X73,0.008129561,0.008021611,0.007990834,0.007982602,0.007980671,0.007980349,0.007980366,0.007980421,0.007980458,0.007980477,0.007980485,0.007980489,0.00798049,0.007980491,0.007980492,0.007980492,0.007980492,0.007980492,0.007980492,0.007980491,0.007980491,0.007980491,0.007980491,0.007980491,4.282732975,4.614177556,4.691758558,4.712422332,4.720325036,4.725366656,4.729766811,4.734023147,4.738247237,4.742464098,147.2566553,151.850749,150.808854,159.8208825,158.5218864
X75,0.494157135,0.748196542,0.767530859,0.671640575,0.605893791,0.584133983,0.607579291,0.702576876,0.905099273,1.240340471,1.668684125,2.013532162,2.057721376,1.816511631,1.496495128,1.252875209,1.09736228,0.985613406,0.899451792,0.839568675,0.807698965,0.806776881,0.842442214,0.921401858,40.10910428,27.17667781,36.38907186,29.82663717,34.5013774,31.17133341,33.54348511,31.85368651,33.05741193,32.19993998,1013.666976,1009.256157,976.6996222,1009.256276,976.6996222
X76,0.353523791,0.318704814,0.226646274,0.141162202,0.077187523,0.045694474,0.05158269,0.094512291,0.169776067,0.269308448,0.38281709,0.499201089,0.607987165,0.700777531,0.771839261,0.819079578,0.844096839,0.849259317,0.838443458,0.815922737,0.785459757,0.750359714,0.713644445,0.677842081,16.20437545,13.47345751,12.9847354,12.88442152,12.85139031,12.83001427,12.81065721,12.79164989,12.77270316,12.75376692,395.8125046,373.6494183,344.2715662,337.8451517,309.6222759
X80,6.58008194,4.561390877,3.14018321,2.063675642,1.384883523,1.125944853,1.407146931,2.480227947,4.631013393,7.811825275,11.26421452,14.00231647,15.49306011,15.64335346,14.83463955,13.54156876,11.95538139,10.18030643,8.361020088,6.645917416,5.145407677,3.921106815,2.997595072,2.388291836,187.4126707,181.6344264,179.750687,179.0675387,178.7545065,178.5555729,178.3918135,178.2388976,178.0893244,177.9407818,5500.381166,5346.306238,5038.348441,5066.280541,4767.355832
X82,0.377459168,0.39730224,0.410847634,0.419840753,0.42595467,0.428317815,0.42715022,0.423217297,0.416129738,0.407590032,0.397478223,0.3875072,0.379000753,0.372873276,0.36726284,0.363201678,0.359484345,0.356539577,0.355828911,0.35727948,0.362284094,0.369741946,0.379749864,0.392006218,13.1217512,14.74732094,15.24012925,15.37741415,15.40311609,15.39379709,15.37348659,15.34972634,15.32488337,15.29970058,466.0733671,445.229972,407.6832343,397.3153789,361.3142733
X87,0.689182997,1.141188145,1.771955371,2.578806162,3.458715439,4.244125843,4.767366886,4.928803921,4.704470634,4.151301861,3.355579853,2.468237638,1.642463446,1.011057138,0.621096849,0.421031356,0.301923573,0.169659868,-0.079941683,-0.564856589,-1.45740521,-2.907749653,-4.55987072,-5.23753643,21.13389625,45.55012797,55.49847315,59.55190665,61.20347009,61.87639634,62.1505788,62.26229391,62.307812,62.32635826,1862.973875,1932.51244,1870.173329,1932.51244,1870.173329
X88,0.139955163,0.204203263,0.369571328,0.724734426,1.217112064,1.482579589,1.514473677,1.476257205,1.395438194,1.314469457,1.244182348,1.193331242,1.160761595,1.144394517,1.140782356,1.147186399,1.16121316,1.181027412,1.205279708,1.232749581,1.262406826,1.293480158,1.325179935,1.356876254,4.135443693,4.796448356,5.172572842,5.386526292,5.508162177,5.577245317,5.616412254,5.638549079,5.650991333,5.657914852,172.0606927,175.2698001,169.277402,174.570164,168.6003348
X91,0.358864725,0.373403937,0.383507758,0.393146068,0.40198648,0.407889366,0.409936547,0.409624159,0.408374697,0.405676126,0.39834547,0.386506081,0.37472862,0.365737617,0.359030187,0.352866322,0.34694618,0.342942685,0.341544241,0.343116075,0.345611036,0.348449141,0.353698403,0.361736506,18.40494631,22.20719303,23.61660775,24.16082077,24.39219361,24.5104495,24.5878045,24.65037052,24.70758914,24.76287423,768.5517747,829.8242734,852.6396108,932.2975888,951.8073353
X94,-0.005369202,-0.017032022,-0.028863583,-0.040454645,-0.051740635,-0.06273663,-0.073473305,-0.083981112,-0.094287433,-0.104416683,-0.114390835,-0.124230035,-0.133952931,-0.143577039,-0.153118998,-0.162594631,-0.172019184,-0.181407526,-0.190774009,-0.200132877,-0.209497958,-0.218883082,-0.228302211,-0.237769097,1.00921293,1.093789997,1.107990346,1.102663164,1.091917649,1.079668702,1.067002594,1.054220736,1.041406761,1.028583875,29.31386788,17.17436463,4.884280287,-7.080185372,-18.58786488
X102,-0.001575217,-0.46717757,-0.810342968,-1.042476773,-1.105621219,-0.843861639,-0.030028932,1.599849701,4.065921783,6.432707787,7.580522537,7.740926743,7.513720036,7.287761688,7.244290352,7.212462425,6.825155258,5.764825821,4.107765675,2.307456732,1.063523054,0.555557013,0.414364964,0.357474536,22.94276836,23.90897239,24.23846924,24.33303076,24.3409047,24.31679222,24.28087723,24.24060731,24.19873047,24.15626071,738.3524218,699.7398714,637.9905439,618.7739193,559.6363967
X105,0.285994381,0.383919597,0.541104734,0.770352364,1.091175675,1.510749221,2.001965284,2.483285189,2.821446419,2.883073568,2.591500759,1.921237469,0.86750114,-0.574832618,-2.403242588,-4.581485271,-6.811811447,-8.296478271,-8.78428936,-8.929580688,-9.12336731,-9.412887573,-9.71680069,-9.961202621,6.499716254,7.247050878,7.534713443,7.643972024,7.683989977,7.697134851,7.699849975,7.698517194,7.695613375,7.692099817,235.7307795,233.9890496,222.872237,226.6135736,215.7346797
X106,0.387396753,0.387339443,0.390101671,0.396110058,0.403422534,0.411564916,0.420128375,0.429699779,0.439967215,0.451167285,0.463309646,0.476685733,0.491553485,0.508258164,0.526464641,0.547692299,0.571103036,0.598211706,0.628733456,0.66443634,0.705871522,0.754283309,0.810613096,0.876085639,14.03074437,17.78898418,17.78898418,17.78898418,17.78898418,17.78898418,17.78898418,17.78898418,17.78898418,17.78898418,547.7002698,551.4585096,533.6695254,551.4585096,533.6695254
X107,0.173855633,0.358427465,0.513576448,0.631970227,0.724730492,0.797842741,0.853229284,0.892058253,0.915804446,0.926270306,0.925414085,0.915234685,0.897619486,0.874322295,0.846934974,0.816872656,0.785374165,0.753513217,0.722219884,0.69231534,0.664570332,0.639831126,0.61931026,0.605030835,4.971864611,6.747512941,7.483485221,7.79576693,7.935385528,8.004640157,8.045219941,8.074114103,8.09824612,8.12043746,250.6423587,275.6844198,285.875064,315.1240458,324.042444
X110,1.061588287,0.573515475,0.506082773,0.507103086,0.506993234,0.504357576,0.502079725,0.500900388,0.500683486,0.501122057,0.501931131,0.502897561,0.503869772,0.504768074,0.505546987,0.506142318,0.506591141,0.50692147,0.507099628,0.507129908,0.507048249,0.506900728,0.506730199,0.506563425,6.45151647,6.435454766,6.419393061,6.403331356,6.387269651,6.371207946,6.355146241,6.339084536,6.323022831,6.306961126,192.5283178,177.0930194,156.6838814,146.7203355,127.2909614
X111,0.230102405,0.296872646,0.381985039,0.488698184,0.611641943,0.736500621,0.844506502,0.924171567,0.971049607,0.974322498,0.901355088,0.706846178,0.429740906,0.219305083,0.147559732,0.146308452,0.157943651,0.16313155,0.160387576,0.153973952,0.148482174,0.150154933,0.167082697,0.214595854,7.353652853,11.46712581,11.46712581,11.46712581,11.46712581,11.46712581,11.46712581,11.46712581,11.46712581,11.46712581,351.3674272,355.4809001,344.0137743,355.4809001,344.0137743
X116,0.473137826,1.112650394,2.30176568,3.814449072,4.660052776,4.760970116,4.67883873,4.487527847,4.038599968,3.255935431,2.330308676,1.519009471,0.953999817,0.628731966,0.481177062,0.454950511,0.516195416,0.647896111,0.844073713,1.105780363,1.435253382,1.83477819,2.31142807,2.882275581,8.751175394,9.884994533,10.16980914,10.22458011,10.21701916,10.19256894,10.16354247,10.13327602,10.1026736,10.07198014,304.3254568,276.9875676,239.9370105,218.8822541,183.7060619
X120,-0.088963903,-0.470031857,-0.958530247,-1.420703173,-1.617403865,-1.365792513,-0.64423877,0.527844369,2.671540499,6.7332654,7.936489105,7.130590916,6.92341423,6.923071384,7.020824909,7.07878685,6.75262022,5.574795723,3.702464819,2.114157438,1.318291783,0.919890523,0.644291401,0.420224577,10.50193747,23.26945011,27.4614579,28.83783635,29.28974812,29.43812609,29.48684361,29.50283923,29.50809113,29.50981551,886.5295609,914.8304119,885.3197535,914.8304119,885.3197535
X123,0.659376323,1.217239976,2.151667595,3.37600708,4.426607609,4.745578289,4.388801098,3.636277199,2.722486496,1.825363159,1.03552556,0.388106018,-0.06269896,-0.258064359,-0.221410781,0.03150278,0.55782187,1.460659623,2.822256804,4.364639759,5.210311413,5.123404026,4.494386673,3.587613821,13.58591742,14.29430971,14.45846037,14.46585262,14.4280936,14.37732962,14.32281981,14.26723109,14.2113316,14.15534261,426.8873624,374.5551638,311.2096757,268.6114994,208.6835488
X124,0.133752599,0.003058305,-0.256349295,-0.751300216,-1.652891755,-3.118532658,-4.898258686,-6.223088741,-6.962380409,-7.389028549,-7.615527153,-7.71815443,-7.751337528,-7.74890089,-7.729259968,-7.702413082,-7.673794746,-7.64622736,-7.621020317,-7.59864521,-7.579129696,-7.562269688,-7.547775269,-7.535336971,14.65154547,17.71467309,18.61744734,18.85276626,18.88187046,18.84726329,18.79297206,18.73259931,18.67034764,18.60751546,558.5550243,504.4703818,430.4682264,385.1639528,315.0103918
X125,0.127529696,0.067331277,0.024677048,-0.005309322,-0.029201411,-0.052115001,-0.074145302,-0.094693169,-0.113527708,-0.130443141,-0.145748869,-0.159744501,-0.173672944,-0.186286241,-0.197181553,-0.206367508,-0.213823706,-0.219893098,-0.22576721,-0.231118947,-0.235642165,-0.239708126,-0.243708819,-0.24834767,11.78993312,13.5544515,13.9842912,14.07893553,14.08939785,14.07871843,14.06272942,14.04540693,14.02774955,14.01000807,427.8271883,413.9287095,384.3169046,380.3262266,351.7983727
X126,0.149812773,0.926993012,5.112390518,6.591701031,5.387322903,2.62487483,1.48812449,1.437205195,1.676651955,2.012778759,2.372203827,2.663722754,2.814911127,2.815437317,2.72037816,2.608626127,2.533241034,2.506753445,2.516538382,2.542997122,2.569720745,2.587284088,2.593379736,2.590724707,9.189918459,3.790357729,5.522016046,4.966667069,5.14476946,5.08765139,5.105969358,5.100094721,5.101978738,5.101374527,161.2427793,158.1471586,153.0456374,158.1471586,153.0456374
X130,0.310796708,0.286521792,0.267350465,0.263851732,0.262771606,0.267041862,0.27611798,0.284036875,0.307265729,0.340202898,0.376152426,0.37297374,0.334140211,0.313728482,0.315585732,0.339837939,0.342623115,0.340081334,0.325873405,0.327956736,0.363934964,0.370331705,0.354935497,0.331793636,7.957804372,8.083281593,8.132367953,8.148731026,8.151076539,8.147417398,8.141186065,8.13385289,8.126047724,8.118040373,249.7362554,242.3045544,227.022918,226.8761428,212.0921971
X132,0.365190715,0.340091527,0.315871507,0.302918136,0.292544484,0.283072323,0.277791172,0.2748667,0.272443622,0.275520533,0.284520537,0.303825408,0.321036518,0.348084778,0.378846437,0.402962536,0.429020882,0.443869829,0.437973142,0.434009045,0.430989057,0.422473699,0.411235958,0.39839986,9.208837023,9.250856718,9.286212483,9.315961155,9.340991966,9.362053126,9.379774183,9.394684846,9.407230818,9.417787116,292.0248257,293.6797427,284.213783,293.6876141,284.2138203
X133,0.17911306,0.206944913,0.233527213,0.256993115,0.276469082,0.291878909,0.303645223,0.312420666,0.318893373,0.32367456,0.327251852,0.329985231,0.332125366,0.333839566,0.335236728,0.336387426,0.337339014,0.338125139,0.338771909,0.339300781,0.339730531,0.340077579,0.34035635,0.34057945,6.445827928,7.114117136,7.327209635,7.394434,7.414914808,7.420416608,7.421118374,7.420281964,7.418952645,7.417465373,228.2014665,228.1511801,219.362457,225.1978976,216.5044416
X134,0.693645537,0.530615449,0.490131974,0.46259889,0.436015427,0.407331228,0.379741549,0.357444882,0.339873433,0.325997531,0.322029561,0.32959196,0.344650924,0.36278519,0.379062474,0.392186493,0.40651381,0.420856744,0.435017437,0.447666138,0.460321814,0.46899572,0.474958241,0.481034398,7.870539374,7.870128111,7.869716847,7.869305584,7.868894321,7.868483058,7.868071795,7.867660531,7.867249268,7.866838005,243.7954832,243.4002593,235.1723322,242.6225605,234.4197205
X139,0.527041912,0.379080713,0.331237018,0.331578046,0.343844712,0.357154161,0.369527638,0.380901366,0.387148917,0.38908565,0.389751792,0.390214086,0.393921942,0.391588032,0.38832432,0.405664951,0.449686289,0.509828031,0.574440956,0.636728883,0.687940478,0.717274427,0.7136271,0.638163209,9.515381207,9.542018803,9.54956622,9.551704682,9.552310588,9.552482263,9.552530906,9.552544688,9.552548593,9.552549699,296.0771903,296.1290542,286.5765041,296.1290542,286.5765041
X140,0.481778949,0.356183708,0.266673446,0.210466221,0.183968589,0.189048037,0.21638082,0.259554952,0.306047618,0.349552572,0.386078119,0.418552041,0.450398147,0.485967577,0.535475969,0.574290276,0.622886896,0.654357851,0.690199494,0.698928893,0.692730069,0.683454514,0.659067333,0.606886923,13.14404001,13.11069076,13.11136078,13.1188972,13.12781953,13.13702159,13.1462801,13.15555001,13.16482223,13.1740949,410.1885847,419.0328351,414.0002529,436.5676876,430.9694649
X142,0.552204967,0.501492202,0.46833694,0.45244053,0.450079322,0.457311898,0.470125377,0.48483631,0.498514026,0.509269536,0.516303599,0.519713819,0.520188391,0.518654585,0.516059399,0.513178825,0.510561943,0.508524656,0.507185102,0.506515384,0.506391764,0.506645143,0.507110894,0.507643998,11.80352161,11.52920716,11.41454057,11.36584055,11.34439796,11.33421815,11.32869213,11.32508905,11.32228054,11.31980034,351.2805691,348.3291456,335.0348743,344.0762612,330.9191797
X143,0.310282409,0.278203249,0.231193066,0.218323901,0.21405904,0.21811001,0.238091692,0.283016145,0.344300926,0.365656197,0.381933004,0.392245144,0.398733854,0.397993892,0.3906914,0.319514394,0.273911506,0.27918461,0.317612082,0.370571971,0.387426198,0.396128684,0.389286518,0.352650434,7.225852024,6.920187112,6.82301996,6.794394931,6.788302625,6.789617789,6.793368105,6.797918959,6.802732984,6.807633525,212.6447189,216.705515,214.2377782,226.0525599,223.2833055
