,meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h
0,X160,0.24864981102368666,0.23452960258822778,0.18608155149189687,0.21075558387305532,0.19795413676361903,0.2102892040895214,0.20561421771775534,0.23286195931410986,0.30919258335189304,0.297933223823693,0.23819954066151958,0.2598825326926357,0.2432898010725655,0.23469823920215313,0.23469823920215313,0.2417082467283223,0.2453403142729269,0.24104671088378146,0.25548282160046015,0.26108288678606323,0.26457930082088194,0.2823296207063036,0.27549712230974904,0.2823296207063036
0,X125,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503,0.4836943330428503
0,X211,0.23739025869877292,0.2782904137251001,0.2768557354761237,0.27779998716079995,0.2879847127451894,0.28226461380923684,0.3077187468818797,0.2876669748133943,0.3211974621375315,0.34109946870793595,0.3416688280276054,0.3406583747666851,0.31904904581696253,0.31780039347834693,0.31715684528680876,0.3162963661616946,0.3457998594154545,0.3489894648317797,0.3423960239202215,0.3399932470486521,0.3333113367585327,0.2942994497086754,0.27129742723468536,0.2715356918360674
0,X349,0.3120184796396946,0.34030238891780146,0.24855646531411588,0.24855646531411588,0.2511584769317266,0.2511584769317266,0.2342024314150828,0.2342024314150828,0.20770582758538503,0.20210076218873843,0.2011723046545738,0.1955672392579272,0.2057691416048019,0.1955672392579272,0.2011723046545738,0.28243764117769643,0.3174628529473289,0.334180605348534,0.35019991292304053,0.3673888532418772,0.3859949284539831,0.3841066056430823,0.3841066056430823,0.3841066056430823
0,X407,0.4138210223020349,0.40327675244351996,0.2578269690290134,0.3048145082871719,0.2806639642051919,0.2955966914961893,0.27046576991778376,0.4123568035712664,0.4198845877058395,0.4343740156548261,0.48002752572143575,0.4864541440216367,0.4894700574939977,0.4395326893022606,0.4372233373466376,0.41144541813536156,0.40406800988605923,0.4093683206602121,0.4608057954766915,0.4686282557550301,0.4988776656349646,0.5212721933615164,0.5200223616335276,0.5175407574794938
0,X330,0.5434988728994262,0.5780060635714954,0.58053266196445,0.5774680122446759,0.5539718397270533,0.5746252402511196,0.512336151952545,0.4751606788216754,0.48311818498644843,0.5139634120005794,0.4914752031154536,0.5009449569548888,0.49681530562815385,0.516515260523076,0.5269997554120075,0.4876680573564466,0.5175920898727648,0.5426601621674052,0.614967697543104,0.5713993096433464,0.6153340252186421,0.6554672712486873,0.6118758671358615,0.5694366655139265
0,X132,0.3517386714755013,0.3435412408525117,0.2706222990913035,0.27555953608332606,0.2981336792669372,0.27555953608332606,0.2981336792669372,0.3114530879594039,0.33089460526974773,0.3561699619401969,0.37618074304410326,0.40879632862664655,0.387135607317938,0.392861843728535,0.5234369618277327,0.3995993734718577,0.5774338159918284,0.5737167290809804,0.536976548174593,0.5482770271796636,0.5426250960144685,0.5482770271796636,0.5482770271796636,0.5482770271796636
0,X231,0.24790194971779186,0.18971976436662447,0.1410106438919321,0.160505902399479,0.160505902399479,0.160505902399479,0.15679189866216908,0.1720010272826004,0.1720010272826004,0.17391736412271797,0.21944738992477583,0.24170729209848257,0.23581744494201523,0.2307544876996832,0.2224961307081451,0.23416791986692997,0.22641156401183637,0.23504098926619876,0.24231919299750987,0.28857495355067203,0.2851890525584928,0.31913348831091026,0.32078193008660416,0.3135484944087441
0,X225,0.25680280485283324,0.24471731083821052,0.2022701240744048,0.2217181598364557,0.21385854952177405,0.21861577467779003,0.3044985696971831,0.39088996167609996,0.38614898546556875,0.3812767450933153,0.4049144460303478,0.4019492723160878,0.40012645304707306,0.4028363813022432,0.40101356203322847,0.4028363813022432,0.39819792785784847,0.4437239295478571,0.45193457597675724,0.4610105527340037,0.4610105527340037,0.46332411947429697,0.405145399960685,0.36377165458133426
0,X16,3.7169968648300653,3.9624266213917485,4.046751762253997,3.9624266213917485,4.004592179638851,4.060676059385935,3.828424790927429,4.004592179638851,4.271202758930809,4.392443709448402,4.81145475939265,4.6070498474290575,5.036207551045856,5.036207551045856,5.036207551045856,5.028494573508414,5.028494573508414,4.599336869891616,5.061110658864152,5.036207551045856,5.036207551045856,4.742852932692354,4.061820198380657,4.066860944025934
0,X286,0.38110522386556195,0.3843271214981933,0.3256465706135349,0.3447889510569724,0.3166576829326078,0.3166576829326078,0.3113280144165181,0.342135336631172,0.3592443705222925,0.3582605939468363,0.3582605939468363,0.3582605939468363,0.3547974382975924,0.35167261723944904,0.35911792217807265,0.35911792217807265,0.3615960291714162,0.36788944779415844,0.36628971334636445,0.36628971334636445,0.39678707587725465,0.38321452318220894,0.3748504826432724,0.3772301174670014
0,X354,0.1151627866616138,0.12568439535077797,0.1145474178526589,0.13640309697731468,0.13696774693069286,0.12771339888404637,0.13330683067090138,0.17856006445457054,0.24357295176517763,0.2541134998502042,0.23939011751237824,0.25379145384578655,0.24594172439099402,0.23751755915388942,0.24070163036633058,0.23739752462853525,0.2435258118034843,0.2370122680071629,0.2850732410208265,0.3534387557280193,0.3691231665134213,0.29986723098275714,0.15256692057572538,0.16191023022581316
0,X353,0.18078038934196095,0.20413803865255953,0.17772278889926338,0.2131327641118638,0.2062418364441506,0.2319772600829548,0.23762449810957212,0.2618292486626226,0.2643943084101481,0.2556142789271986,0.2307705667634965,0.2404756149968624,0.2314768972079681,0.23475426080853615,0.24229724738714112,0.2221964064278682,0.22611799903309587,0.27824730431991557,0.31091089754379975,0.27417113980643026,0.26133571406663736,0.265621428939359,0.24875989273828922,0.22878045872800534
0,X76,0.7349303325904494,0.6876108514929786,0.6876108514929786,0.6876108514929786,0.6876108514929786,0.6876108514929786,0.6876108514929786,0.6876108514929786,0.6876108514929786,1.5970783377529398,1.631558343182066,0.9327539403866736,0.9327539403866736,1.2748215980580528,1.4486288950093256,1.4486288950093256,1.4486288950093256,1.4486288950093256,1.4433315950043155,0.4345976799292737,0.4345976799292737,0.4345976799292737,0.4345976799292737,0.4345976799292737
0,X255,0.4105796760137523,0.4134827305571316,0.37649421518458587,0.3672777964578355,0.3649972032929543,0.34055912745520794,0.4296313742687613,0.4296313742687613,0.38953521455570334,0.4111740456663403,0.4242201292378237,0.4166497855384705,0.42754079404194106,0.4242201292378237,0.4242201292378237,0.4166497855384705,0.4242201292378237,0.4342401553495359,0.48634719976073304,0.4505755848265708,0.49000279770553556,0.4539397140626224,0.46519435722794983,0.49733118955333594
0,X106,0.40998421426568726,0.40998421426568726,0.40998421426568726,0.40998421426568726,0.40998421426568726,0.40998421426568726,0.40998421426568726,0.40998421426568726,0.4109959848598992,0.4094124189353275,0.4094124189353275,0.4094124189353275,0.4094124189353275,0.4094124189353275,0.4094124189353275,0.4094124189353275,0.4094124189353275,0.4094124189353275,0.4106684930909791,0.41100318771052896,0.41100318771052896,0.41100318771052896,0.41100318771052896,0.41100318771052896
0,X393,0.20921786961326005,0.2178795329869966,0.2178795329869966,0.2178795329869966,0.2178795329869966,0.23558053433902132,0.27705123983615393,0.33191663734406873,0.33107358288611355,0.3065771069922622,0.28668431201503897,0.28668431201503897,0.2899106513494729,0.2858744420863535,0.28825423694363594,0.2911854897755464,0.29441182910998037,0.3128070627136838,0.323221617888048,0.3182567847774605,0.3373339234978175,0.3319607765027089,0.29978234897495826,0.2838293032691786
0,X157,0.250456296867125,0.24100924999981613,0.18196279016332467,0.21566449801606613,0.21566449801606613,0.2162906054860527,0.23090232433524105,0.2559805100172367,0.23608061710552697,0.24141093689320475,0.2751388997120727,0.28311251380602365,0.317280029788543,0.33018172321561545,0.32303875140333205,0.32546086568996097,0.32546086568996097,0.3645997020007123,0.389293257191094,0.3817586092028711,0.3785290711080322,0.3734946897850036,0.36947747653181234,0.3451550764795521
0,X323,0.23505026535860518,0.22813526271004733,0.1395860125802426,0.21085232659422382,0.20431695799799962,0.20685499827399031,0.23061709088225996,0.25739100274063464,0.2615157527007726,0.28145383951374947,0.2623537676116576,0.26507680784470483,0.26079224531096684,0.26401615844334797,0.2513667188135534,0.2364455460242351,0.2374977139537792,0.25565761600806486,0.28022738562822264,0.2846050735800978,0.28639715969382956,0.28670517675504587,0.28992423216643487,0.2628867671159016
0,X130,0.29827717248707747,0.30591489855391507,0.23666254275451143,0.2752380267258899,0.27297978782388993,0.2752380267258899,0.2752380267258899,0.2989567431822185,0.32177164690089327,0.3316873489009657,0.391247819653745,0.391247819653745,0.32432949755926455,0.3246012633013199,0.3246012633013199,0.33439119474907547,0.33439119474907547,0.34141734219297315,0.34466037737643596,0.34748999377686257,0.3798203291908107,0.37547274395495306,0.3658611536478433,0.36859179222410887
0,X269,0.2501643873664127,0.2741228742985346,0.23746873467359242,0.25413627041869785,0.23860920154628704,0.2419960095693998,0.3434936218646308,0.34329585982755684,0.38694068206682636,0.3773071857036747,0.36227027235702036,0.3281551143489724,0.31259262892927453,0.31612031812217306,0.3066428116034263,0.29075019411171205,0.32445335923589635,0.35935235138334115,0.3532876679734826,0.37414944213642787,0.3612387320542519,0.3555691464841358,0.35690358886668444,0.3563454528806911
0,X94,0.15415910823165727,0.15415910823165727,0.15415910823165727,0.15415910823165727,0.15415910823165727,0.15415910823165727,0.15415910823165727,0.15415910823165727,0.15415910823165727,0.15804926233114922,0.15851928527225154,0.15851928527225154,0.1589783749421712,0.1589783749421712,0.1691637160005798,0.1691637160005798,0.1589783749421712,0.1589783749421712,0.1589783749421712,0.1589783749421712,0.1589783749421712,0.1589783749421712,0.1589783749421712,0.1589783749421712
0,X172,0.12814274295558437,0.12814274295558437,0.12814274295558437,0.12814274295558437,0.1262204254386179,0.1262204254386179,0.12646836972107714,0.12646836972107714,0.12826996765544665,0.13054567363089872,0.13054567363089872,0.13015691641606186,0.1299904504335002,0.1299904504335002,0.1299904504335002,0.1299904504335002,0.13278493340374897,0.13278493340374897,0.13278493340374897,0.13278493340374897,0.13278493340374897,0.11845776238707945,0.11845776238707945,0.11845776238707945
0,X289,0.22800518190921312,0.23623919628864531,0.1867410428511665,0.1867410428511665,0.21953196693856616,0.1904835951284372,0.21102633387547903,0.5506977170478958,0.5530972331061548,0.5778429430883973,0.46380474627602725,0.44794944692686756,0.4531137513511966,0.4450529899380596,0.4482862633266561,0.4450529899380596,0.4482862633266561,0.40457132825829767,0.39774911210912267,0.38564968038860536,0.3464954612207549,0.32173407024480455,0.25620213044430734,0.30147096092276515
0,X216,0.18413556083688254,0.26058540894929255,0.17478831023799352,0.18815017083525573,0.18815017083525573,0.19219023672860855,0.19840274780817269,0.2632707099637589,0.2806469855181634,0.34456952073334046,0.4029701271744995,0.40703653048378324,0.4493268246456934,0.4225575912300843,0.3861195689967046,0.3260846872176001,0.27434238053140864,0.2426857511035579,0.2426857511035579,0.2426857511035579,0.2426857511035579,0.2965690784033219,0.38095379700333043,0.3794478820985585
0,X123,0.8515241909282685,0.8301334381757541,0.8301334381757541,0.8301334381757541,0.8301334381757541,0.8301334381757541,0.8301334381757541,0.8301334381757541,0.8301334381757541,0.8301334381757541,0.8845436341623046,0.883754645811244,0.883754645811244,0.883754645811244,0.883754645811244,0.883754645811244,0.883754645811244,0.883754645811244,0.883754645811244,0.883754645811244,0.8829159413846712,0.8280372298226953,0.8280372298226953,0.8280372298226953
0,X398,0.16743000241154335,0.15922202766495722,0.1180333966369597,0.12906918760417363,0.12906918760417363,0.12906918760417363,0.12906918760417363,0.14709924108132896,0.16020287086618604,0.12965840802003364,0.14949768806889568,0.15812725028289762,0.14949768806889568,0.14916847483042078,0.14949768806889568,0.14916847483042078,0.14949768806889568,0.14916847483042078,0.16042301495709554,0.3034940500122232,0.3020293536494037,0.35306006476839974,0.35495136097580804,0.2960621750541559
0,X233,0.17283491644772708,0.1807829055996155,0.1340264483759901,0.1464695461094468,0.1340264483759901,0.1464695461094468,0.1340264483759901,0.16121584324026028,0.17377796996586004,0.1464695461094468,0.13201901416477418,0.14676516261009911,0.14548247864040112,0.14676516261009911,0.13140422759505657,0.17859324788466355,0.2444214786440656,0.17912442985774144,0.2017949654283424,0.20319068581539962,0.21536893912667576,0.22421582863401518,0.21536893912667576,0.21536893912667576
0,X214,0.38186397730606897,0.38631028179119037,0.2925063820450686,0.3807312575112639,0.3807312575112639,0.3807312575112639,0.3713131476984066,0.42139827254313506,0.4551983248950393,0.47536974159172624,0.4781745765450133,0.4781745765450133,0.4553859499941189,0.4781745765450133,0.46251766507096465,0.4781745765450133,0.46251766507096465,0.46251766507096465,0.4781745765450133,0.46479186181626964,0.46479186181626964,0.5704870594516495,0.5633553443748037,0.5430909478775034
0,X270,0.39968159417775484,0.4027345270038332,0.35936851128784364,0.3952199530909233,0.35936851128784364,0.39882212491970986,0.35936851128784364,0.35936851128784364,0.35936851128784364,0.3546076328527701,0.3725576781694865,0.4047872114796692,0.4056576545958263,0.4056576545958263,0.39858186523871186,0.39858186523871186,0.4584792682845301,0.4677925752741785,0.4802578451489533,0.4802578451489533,0.49669411504443123,0.49669411504443123,0.5151241471177982,0.5151241471177982
0,X371,0.3205194940707001,0.3409621330059916,0.2818189448078686,0.327674343737797,0.32692458215643627,0.3269266599889062,0.3331880675720924,0.3595905970347674,0.3671022219381275,0.3707611754770089,0.39901590556618827,0.3612726410633682,0.34649184764421387,0.3555750336411705,0.3601105281152916,0.34092086829711243,0.37853864807336424,0.3831388520836377,0.3951244241579696,0.4080258949628295,0.4050900747746313,0.4071691919442744,0.3881279099480006,0.44863627806514866
0,X200,0.22165850262604916,0.22582423443740055,0.19507794938861112,0.19507794938861112,0.21475282536305754,0.21475282536305754,0.2177660350499838,0.23318244679126757,0.23564098271791437,0.2753494394049935,0.2626757741185124,0.23466265264833452,0.2463655366233394,0.2416073476662032,0.2416073476662032,0.26631694612710166,0.2899670323100531,0.31837757495630814,0.2892167469867386,0.32812914295908485,0.32500744985117813,0.29659108715758614,0.3259670979310727,0.31710281989311123
0,X111,0.40445727311013124,0.40445727311013124,0.40445727311013124,0.40445727311013124,0.40445727311013124,0.40445727311013124,0.40445727311013124,0.40445727311013124,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923,0.405381052174923
0,X163,0.2245350535427815,0.259623425266842,0.2454407345689997,0.2635712005539104,0.2548794357105087,0.30348574626573616,0.3110298120991536,0.3079622241714581,0.31010712977393484,0.28481777561784993,0.22272759329123643,0.2206088869492136,0.2206088869492136,0.22453249939757108,0.22453249939757108,0.22453249939757108,0.22976081993489922,0.22510129417503494,0.22270616588681408,0.26916487745613077,0.3599547769233366,0.3756578349140877,0.3753299869147802,0.37405706074321654
0,X364,0.27450609383020774,0.32179078091671715,0.26431814017194183,0.3176046122196636,0.31356910265117377,0.2964320786011698,0.2902084732470106,0.29428364644861793,0.3136361381074872,0.275653106110993,0.30868170919125715,0.30868170919125715,0.27737982849652965,0.30681234118967415,0.2964441665510125,0.3270652381605642,0.3270652381605642,0.3270652381605642,0.31786775950489776,0.4264216090107867,0.4705980690542717,0.49504858920934525,0.49504858920934525,0.4362258653658174
0,X378,0.22528592888364038,0.2617617932208289,0.2053897669080252,0.2945560864025913,0.2559549369192003,0.3089490754878284,0.34894851241822705,0.32578097626413516,0.22096084699280372,0.3264960475307509,0.3190368469983546,0.3190368469983546,0.3236025162721381,0.3267825966939952,0.32335273012398513,0.3290791159212407,0.33409481186491025,0.32900465299187165,0.31725477226647647,0.3405335938970254,0.34463133086509734,0.36030810492955223,0.24808729032786775,0.23487920163589904
0,X271,0.3559771449140355,0.3457368808690645,0.2944961295735983,0.31974623702838706,0.2679651668263668,0.25155148903777824,0.2531108204450545,0.30064992381717565,0.3025131777099691,0.32287952405597087,0.32239911413979555,0.3125196912471848,0.30642913910540526,0.3048965635335416,0.30777060600026845,0.31365212904246836,0.31114316224605715,0.31114316224605715,0.39269436983976913,0.457318870771948,0.48821068825167,0.45101913017702155,0.47003684210160385,0.4554865872432843
0,X462,0.2657123261069531,0.26964275799903037,0.22350296910904302,0.2694803203712878,0.27012655134659175,0.3637108646532298,0.3637108646532298,0.2641440162406081,0.3637108646532298,0.3637108646532298,0.3489957083582031,0.33978301494984176,0.3637108646532298,0.3637108646532298,0.33978301494984176,0.3636601901820248,0.3636601901820248,0.3636601901820248,0.3636601901820248,0.3636601901820248,0.3636601901820248,0.3636601901820248,0.3636601901820248,0.3636601901820248
0,X427,0.3128034776992638,0.30728041201197276,0.23264574525453696,0.2748620068671556,0.2948186660050626,0.29842032247001266,0.2826577062068802,0.318882502310057,0.3182197090724121,0.3223032723018692,0.35171481639375873,0.35077397901054685,0.35077397901054685,0.33927822289765874,0.33927822289765874,0.35077397901054685,0.34296483269766265,0.35172243739689696,0.37909368789677633,0.38614623412282445,0.3820626708933673,0.421344659643741,0.421344659643741,0.38475517380278873
0,X73,0.04064778416687082,0.04064778416687082,0.04064778416687082,0.04064778416687082,0.04064778416687082,0.04064778416687082,0.04064778416687082,0.04064778416687082,0.04064778416687082,0.04060222399141803,0.08913291466147952,0.10133194696379727,0.08763574217857224,0.08909115578450043,0.08909115578450043,0.08987836156574741,0.09472485717569368,0.09472485717569368,0.0875642313360951,0.0875642313360951,0.08739758889437599,0.051097986354474365,0.04993086895546737,0.04993086895546737
