,meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h
0,X283,0.29627916467257104,0.2952273226035144,0.18527670772556823,0.22594046849385827,0.21371216608125923,0.21669367865020803,0.23740401433305042,0.20389767626783892,0.2078412795733524,0.20684718150752945,0.18840621887108497,0.1959658025534876,0.1972605552414816,0.18902299385650598,0.18902299385650598,0.18902299385650598,0.1995228225242398,0.20196695394136818,0.22221216847289108,0.3104000571707482,0.3451500201794374,0.32169669652499483,0.34639579494790323,0.3407548535228288
0,X329,0.3809710109609305,0.3832927466513329,0.3457180957856934,0.3695790874142227,0.30216780463322945,0.28166556972425894,0.21904338114401145,0.22288431733097414,0.22322776298836094,0.21195716062713596,0.2418724421728173,0.3176185731356542,0.33716827679042727,0.35511041889474704,0.36329722683787413,0.3572897244116624,0.3608089153530689,0.36488630219805107,0.3655363128720671,0.38251779233300864,0.39957446893041404,0.39315977670587154,0.390823569655826,0.40187873450042544
0,X223,0.48109366275811466,0.44146484513176254,0.34659985968330503,0.3559933358514073,0.34561620650276514,0.4047533183739293,0.3572067941707811,0.3602019791332046,0.41333649180507137,0.4728880907694661,0.46762762506608185,0.4627401747829844,0.45187925449338456,0.44455263987864324,0.4404403475021325,0.4588849643081757,0.454134759212936,0.4687540492797899,0.5066677873266986,0.52853188268218,0.5287352029557579,0.5253684165523508,0.5665614647512512,0.5530915567400676
0,X266,0.4706142696288214,0.40229494332723,0.29053309890413104,0.29711538783521085,0.29711538783521085,0.3166019748139554,0.3370668497748085,0.34273280841844883,0.4520916492508896,0.34645234715855183,0.3977408947975097,0.48872091662559924,0.4801268280382009,0.427872145796149,0.4582492084712418,0.42431127447032085,0.43790155874474407,0.44458651638422947,0.4624348827310126,0.4579557585360198,0.46535796578198124,0.4813511201958841,0.45980728202060883,0.4803108524511329
0,X20,0.8829567098903126,0.8829567098903126,0.8829567098903126,0.24235508129095837,0.26973055514737854,0.25222054590884097,0.29624270292944743,0.8829567098903126,0.8866907007519074,0.45993053767542824,0.344894210594539,0.42847616634389696,0.4658710528057939,0.4665615837723218,0.8918970471096372,0.8829567098903126,0.21123793435913701,0.4386081696015128,0.43600435109626384,0.43600435109626384,0.43600435109626384,0.43600435109626384,0.8918970471096372,0.4683663244586669
0,X443,0.27662856139951264,0.33384985545071544,0.2574105997713043,0.3062973061936623,0.3062973061936623,0.31692726699808577,0.31669360538397523,0.3255543557586078,0.33934281842065056,0.33934281842065056,0.3346360725949924,0.33934281842065056,0.34189650095691954,0.3293300236329651,0.3293300236329651,0.3346360725949924,0.3293300236329651,0.3346360725949924,0.3423226751042221,0.3584882367253546,0.35311763475144015,0.37335664037960264,0.36799556257654276,0.36876395928028055
0,X347,0.20482167511328286,0.19769090862928296,0.17251146788138905,0.17292332174918554,0.16809888926314526,0.16679361838478118,0.15449451384542548,0.17582023780554118,0.18163286632733525,0.2344955469632633,0.26677363815294775,0.26295857727954536,0.2894612867251927,0.27883571118704564,0.2694034343413236,0.26839367624271737,0.26839367624271737,0.2838841799880281,0.31326849897976466,0.2813703401875724,0.315988271913387,0.3298159606914062,0.32551858800735256,0.27318543222453306
0,X75,0.5882429789468452,0.15991930442134855,0.22339048779322151,0.5072227993170012,1.127910550912957,0.9745384382185063,1.4976214549769167,1.4802907744026104,3.6615009632052655,3.816291562742359,3.7601829061470107,4.0676547480842675,3.504464977244567,3.9576934855248735,3.2679182925476193,3.6858364446049348,3.2417834750168137,3.61299129347335,2.8381533337161997,2.4667727933868404,2.4667727933868404,2.4796610812865016,2.4498833208713493,1.8446649725875621
0,X107,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717,0.16919243661933717
0,X230,0.3373437248137859,0.34719649592221413,0.33301763076777047,0.35696282254728434,0.35696282254728434,0.3710418341717108,0.3710418341717108,0.37953135194077375,0.36084862606110046,0.35269966969869604,0.35269966969869604,0.35269966969869604,0.35269966969869604,0.35269966969869604,0.35269966969869604,0.35269966969869604,0.36406675856673437,0.38235332795748006,0.38235332795748006,0.38235332795748006,0.38235332795748006,0.3774361152396149,0.38523389617811254,0.3651878151002091
