,meter_id,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d
0,X269,7.102316067912325,7.03316773638304,7.260513352443589,7.03316773638304,7.052247555305286,7.005577967204183,7.216801043315653,7.045604286118268,7.171190322878618,6.943844706818068
0,X94,0.2749484353654652,0.22412660421199695,0.4828915154499171,0.8379296368647074,0.9840693055451765,1.4464056475775169,1.3665499591288435,1.5725448486652107,0.7774739816007746,0.7043787153916746
0,X172,3.1874646945130083,2.989252866993007,2.989252866993007,2.780281829104073,2.780281829104073,2.780281829104073,3.1874646945130083,3.1874646945130083,2.989252866993007,2.961071658679914
0,X289,7.473922088776159,7.4387566987141,7.4387566987141,7.128376468751014,7.240483097399274,7.240483097399274,7.421233709649645,7.481395578345347,7.332589428416746,7.404935317844191
0,X216,6.811268028040074,5.069626178947783,5.1115817219657105,5.303557062240658,5.0432246534932625,4.800850351875665,5.060148878222239,6.045827520039863,5.169997641906629,5.352849185362865
0,X123,26.99299820847045,27.490615475158307,27.490615475158307,27.293920486153723,27.293920486153723,27.293920486153723,26.99299820847045,26.99299820847045,27.490615475158307,27.490615475158307
0,X398,4.52911097973919,4.227460173229596,4.426224649199879,4.431687208315515,4.272338616941823,4.202467558910495,4.371044486843256,4.673431205731158,4.317628814939856,4.359896391961382
0,X233,2.5790178592490434,4.169381410294743,4.220465401027617,4.220465401027617,4.130870336253432,3.077515487540355,2.9727220218355335,2.8320980975054946,4.23668883978127,4.254809818439196
0,X214,10.75194277803724,9.93150618638356,9.93150618638356,9.93150618638356,9.93150618638356,9.93150618638356,10.75194277803724,10.75194277803724,9.93150618638356,9.93150618638356
0,X270,10.053836411184266,9.816527119412447,9.816527119412447,9.816527119412447,9.412012371629727,9.412012371629727,10.053836411184266,9.649321663401546,9.412012371629727,9.816527119412447
0,X371,8.040943141105776,8.672468761923977,8.750061278696412,8.672468761923977,8.51346477195145,8.51346477195145,8.51346477195145,8.51346477195145,8.750061278696412,8.578681527240107
0,X200,6.139028451890351,5.32607822025734,5.32607822025734,5.32607822025734,5.32607822025734,5.846863841135544,5.32607822025734,6.1988794616499385,5.957197221655586,5.819213122325465
0,X111,4.7126687958472315,14.677063874965233,14.677063874965233,12.30731219789798,14.389690165000552,14.389690165000552,5.197547681639803,10.919598977253745,14.182054354104514,8.180716587030089
0,X163,6.653152369370951,6.503334448710004,6.438762372603163,6.438762372603163,6.258784425723436,6.478277921420995,6.53749386439752,6.826225487277411,6.668733882354649,6.3325707439945935
0,X364,7.140971476867706,6.545597128775146,6.545597128775146,6.399036751166236,6.3830189157483375,6.3830189157483375,7.1039403602380595,7.1039403602380595,6.534091162092147,6.349312390158455
0,X378,6.6203631801797265,7.166843228090103,5.744077098949259,5.744077098949259,5.744077098949259,5.744077098949259,7.166843228090103,5.744077098949259,6.964649614288368,6.708149712891949
0,X271,8.03593091327189,7.667681513548308,7.702708283326069,7.505747822531911,7.529855077944575,7.405646480478858,7.498489741476924,7.969863992757696,7.624974186282728,7.652053441890756
0,X462,6.020268943569798,6.02082009865223,6.02082009865223,6.020268943569798,6.020268943569798,6.020268943569798,6.020268943569798,6.020268943569798,6.02082009865223,6.02082009865223
0,X427,8.112835416757095,8.00452197855479,7.662567129564113,7.662567129564113,7.93804480023665,7.979327642683608,7.790006142847975,7.790006142847975,7.6919596985389145,7.723985977844608
0,X73,1.4750050874223124,2.053385245024196,1.9932279153239782,2.053385245024196,2.053385245024196,2.053385245024196,1.4750050874223124,1.4750050874223124,2.053385245024196,1.9932279153239782
